,names,values
11503,Michael Ealy,0.0001816221027272899
23008,Andrew Lloyd Webber,0.00018137668639080476
8463,Jeff Grace,0.0001813675818183503
26057,Lori Heuring,0.00018126014329180635
6810,Virginie Ledoyen,0.00018124472034131449
9387,Peter Stein,0.00018090748931354363
4424,Ashley Greene,0.00018090276956706167
24076,Vishal Bhardwaj,0.00018087501136594843
5507,Tim Orr,0.00018078897416900401
34623,Dalpalan,0.00018060499147798644
16505,Kyle Gallner,0.0001804699435359114
2681,Carlo Di Palma,0.00018031853393951001
8233,Kim Cattrall,0.00018009549201978905
44093,Tomokazu Sugita,0.0001800829756870969
26560,Ed Skrein,0.00017992029272630465
2029,Ray Bradbury,0.00017985405172848683
19666,Álvaro Longoria,0.00017981894554171845
2495,Rubén Blades,0.00017980199873834563
44634,Spencer Locke,0.00017968594065101445
12965,J. David Stem,0.00017958714572163757
6706,Steve Kloves,0.00017948436113472154
9933,Logan Miller,0.00017934994258898582
3715,Adam Gierasch,0.00017931486073785837
5364,Jim Burke,0.00017931315778250671
4996,Russell Brand,0.00017926628405776052
12209,Fred Dekker,0.0001792308485638443
2796,Chris Coen,0.0001792235738014134
16331,Kevin Eastman,0.0001791826639888278
24827,Nora Twomey,0.00017912284907187255
6951,Scott Bakula,0.0001788923349115718
47611,Cengiz Bozkurt,0.0001788762829215229
5901,Charles Mulvehill,0.00017884520672542065
9673,Scott Adkins,0.0001787008660067635
8801,Scott Speedman,0.00017866786623819072
26815,Enzo Meniconi,0.00017862582112679201
16996,Juan Ruiz Anchía,0.00017860701063378238
8856,Robert Jones,0.00017857401133792997
7349,Natasha Richardson,0.0001785112580853931
4199,Tom Jacobson,0.00017851074712689892
15945,Mark Raso,0.00017846610541810462
27086,Olivia Cooke,0.00017835536449563476
4801,Ram Bergman,0.0001783311210383995
1399,Jocelyn Pook,0.00017825078216542525
15966,Richard Band,0.00017817734647431412
6153,Peter Chelsom,0.00017802983140446457
7561,Orson Scott Card,0.00017782074508498237
6031,Sofia Boutella,0.00017775350798599228
18672,Casper Van Dien,0.00017769656029273517
10153,Ernst Etchie Stroh,0.00017761307913499624
819,Craig T. Nelson,0.0001776030619640349
19169,Roger Frappier,0.0001774703987135836
2287,Bernard Blier,0.00017746705399231797
19439,Ram Gopal Varma,0.00017746322617243312
22692,Jason Newmark,0.00017740918333132487
2579,Adam McKay,0.00017738702471299694
28903,Lewis M. Allen,0.00017738508547015573
31956,Pierfrancesco Favino,0.00017733333476581658
4961,Osamu Tezuka,0.00017732790242249154
7069,Orlando Jones,0.00017730925354223604
18075,Christopher Mallick,0.00017730541002139815
25191,Brittany Daniel,0.00017721873524517362
3895,Klaus Maria Brandauer,0.0001771825210867569
935,Jeb Stuart,0.00017715985361878907
6108,John J. Strauss,0.00017713193078605508
2200,Yu Cao,0.00017692026020022943
19567,Tom Schilling,0.00017688516480451018
9605,John Corbett,0.0001767897794496613
16364,Michael K. Ross,0.00017671315257002045
43504,Steven Yeun,0.00017669171336697612
3507,Cheech Marin,0.00017657389953463546
8646,Eli Bush,0.00017657379557708895
18337,Andrew Deemer,0.0001764658616008242
19106,John C.W. Saxton,0.0001764130265826064
1996,Sam O'Steen,0.00017628969711412494
6954,Rip Torn,0.0001762887571733042
17993,Gad Elmaleh,0.00017587877582109367
28341,Hyung-ku Kim,0.00017582843604154843
736,Erland Josephson,0.00017581919011830892
13618,Richard Pryor,0.0001757870677316512
16883,Jascha Washington,0.00017571207392219095
33404,Sarah Burns,0.0001756877396771326
7044,Hanna Mangan Lawrence,0.00017565116171591632
23377,Isaac C. Singleton Jr.,0.00017565116171591632
41345,B. Ajaneesh Loknath,0.00017565116171591632
9716,Gabriel Dowrick,0.00017553241672192335
3946,Eva Longoria,0.00017552796724682398
7101,Patrick McGoohan,0.00017551853455185918
13230,Peter Nashel,0.00017550820500835225
1648,Buck Henry,0.00017549166288331023
34640,Tae-seong Kim,0.00017547151709183695
29887,Akira Terao,0.00017544723331670785
3690,Dave Callaham,0.000175404182696368
9498,Zack Snyder,0.00017539227847318507
45,Julie Harris,0.0001753887388312899
26917,Paul Caimi,0.00017530200250762503
26919,Michael Hickey,0.00017530200250762503
5269,Laurie MacDonald,0.00017522532039665345
4914,Chad Michael Murray,0.00017511269367412162
6540,Robert Teitel,0.00017511204772575315
9616,Nicholas Kazan,0.0001750820355756925
7997,James Gucciardo,0.00017504120013571512
1518,Raymond Chow,0.00017503218168251285
4191,Robert Gordon,0.00017474903264341467
28987,Agata Kulesza,0.00017461219208857713
816,Phil Alden Robinson,0.00017456661569513563
1295,Michael Moriarty,0.00017449197522322098
7013,Howard Rosenman,0.00017445063051331824
25267,Sonu Sood,0.00017445024067276534
24702,Yigit Güralp,0.0001743260418383175
12858,Jeremy Davies,0.00017428236382321512
25037,Chase Williamson,0.0001742504334386319
8974,Anya Taylor-Joy,0.0001742464589043676
6139,Carmen Argenziano,0.00017424138111913088
11327,Regina Hall,0.0001741573094848168
21346,William Golding,0.00017407410832683662
20537,Alex Vendler,0.00017394361008551287
12682,Joe Renzetti,0.0001738873834161347
19998,Mario Gianani,0.00017383055436469917
42146,Dmitriy Dyuzhev,0.0001737737946351406
9788,Lily Tomlin,0.0001737310787165487
28407,Gautham Menon,0.00017368730342495528
6689,Seth Grahame-Smith,0.00017367675695917416
23167,Bora Dagtekin,0.00017356514620095668
3429,Stuart Townsend,0.0001733600644293294
26839,Burny Bos,0.00017325990689061736
11850,Robert Brinkmann,0.00017311866065649795
5716,Jordan Kerner,0.00017306172354129392
338,John le Carré,0.0001730144597142325
10554,Rachael Leigh Cook,0.00017299914463841663
11843,Ryan Shore,0.00017295856468171807
17921,Sebastian Armesto,0.000172869578110074
187,Brian Keith,0.00017274283386828942
25829,Richard Coyle,0.00017259321741179703
13160,Sam McCurdy,0.0001725857775690317
19566,Max Riemelt,0.00017257297963684797
7458,Graham Broadbent,0.00017248409705778204
11124,Kristanna Loken,0.00017245265415995043
18682,Aasif Mandvi,0.00017235705233166384
21999,Ren Osugi,0.0001723220215073595
7366,Mark Burton,0.00017230988346055847
274,H.G. Wells,0.0001722493181740525
21250,Agnès Godard,0.00017204800645404325
20799,Alicia Van Couvering,0.0001720138846384348
6505,Andrew Miano,0.00017199874922427656
19403,Loy Mendonsa,0.00017194656001594583
4452,Harry Connick Jr.,0.0001719184899481597
10474,Agnes Bruckner,0.0001718757919502444
10387,Fred Myrow,0.00017184750716477026
6903,Joe Hutshing,0.00017181018384873276
34801,Ok-bin Kim,0.00017153533248102552
5902,Eric Newman,0.00017150703891962156
4356,Jacques Perrin,0.00017142361037570517
6766,David Magee,0.0001713838725964977
19633,Kinji Fukasaku,0.0001713513124493352
17488,Cliff Dorfman,0.0001713401370494939
18201,Steve Christian,0.00017123293320472785
4315,Robert Duncan,0.00017107791300381494
26662,Alessandro Gassman,0.00017106637758122553
11512,Ted Sarandos,0.00017104941352567661
46346,Ahmet Kenan Bilgic,0.00017104497832441808
3206,Steve Barron,0.000170921424099309
27270,Ravi Varman,0.00017088646945882512
9681,Dan Clarke,0.00017085899707026503
863,Bernie Goldmann,0.00017082850770888094
14782,Dany Boon,0.00017080836047217177
4423,Wayne Marc Godfrey,0.00017067429168636676
4830,Panos Cosmatos,0.00017062559949719536
17272,Joey King,0.0001706074299819176
23728,Nikolaj Lie Kaas,0.00017059252765528414
18487,Steven Bernstein,0.00017051410613528188
14057,Bingbing Fan,0.00017049790381233197
17880,Rob Tapert,0.00017029529452525604
17624,Jean-Patrick Manchette,0.00017012834930904032
30379,Takuya Kimura,0.00016999971427951482
2467,Jason Patric,0.00016994857521631832
14875,Neil Kopp,0.00016991237582000978
27192,Fares Fares,0.00016990817194992113
13092,Karen Blixen,0.00016979299709411774
6683,Julian Fellowes,0.0001696292342519583
1239,Tarak Ben Ammar,0.00016952855255618815
22430,Yasuhiko Takiguchi,0.00016947231965964315
6515,Dominic Purcell,0.00016945854191025258
4183,Kristin Chenoweth,0.00016927288393349963
13937,Rod Dean,0.00016917860659872023
941,Mark Victor,0.00016910789316760568
9148,Joe Delia,0.00016900473352739426
24445,Thomas Ian Nicholas,0.00016899873725101123
9752,Hagen Bogdanski,0.00016898603862576576
17316,Brian Pearson,0.00016891231848797954
15835,Mark Hamill,0.00016886343140991346
22808,Ludwig Göransson,0.0001687992733335429
10045,Alyssa Milano,0.00016875522474007294
20503,Dirk Bogarde,0.0001686817915895501
11240,Pam Grier,0.0001685860788485962
13416,Leonor Watling,0.00016857251484693925
21108,Mike Gabrawy,0.00016841598220007552
10636,Tessa Thompson,0.00016841225999758233
38243,Shelby Siegel,0.00016834633759845225
33766,Gazal Dhaliwal,0.00016833308348550424
7771,Michel Audiard,0.00016817390682638818
2974,Ken Kwapis,0.00016816437231436843
8591,Harry Dean Stanton,0.00016796784768747754
7401,Kelly Macdonald,0.00016790442844238172
11122,Brian Levant,0.00016783152542868636
10534,Wayne Allan Rice,0.00016781172332608522
13645,Nils Gaup,0.00016773617830215896
6497,Mardik Martin,0.00016772623306449423
10416,Arnold Rifkin,0.00016739419114678974
5846,Jay Roach,0.0001673731834471695
9175,Brad Mirman,0.00016735302130806116
11251,Steve Austin,0.000167274590723734
23253,Jan Berger,0.00016723667653412933
1007,George Axelrod,0.00016715161109618612
17510,Vincenzo Natali,0.00016706241410388155
19502,Ritesh Shah,0.00016693038505717877
27590,Gregory Middleton,0.00016687569833402638
9218,Jesper Christensen,0.00016686173276758958
7045,Jeremy Irvine,0.00016685971725563035
7649,Alice Braga,0.0001668247096840213
6960,Karl Walter Lindenlaub,0.00016675257330515993
26344,Robert Chomiak,0.00016653568125079757
4737,Colm Meaney,0.0001664875040268748
12139,André Benjamin,0.00016636702784595842
15510,Ray Romano,0.00016635630174693716
8342,Oliver Wood,0.00016625656452688223
39759,Laia Costa,0.00016612544741356357
7925,James Jacks,0.00016602043874285673
10209,Roman Coppola,0.00016596712368309
6208,Arne Olsen,0.00016593448193222106
11241,William Forsythe,0.00016593150636489727
17466,Sara Paxton,0.0001659042079795014
10325,Linda Cardellini,0.00016586860790905302
15428,Morris Chestnut,0.00016576837748238465
21253,Bernadette Lafont,0.00016575160304337357
3658,Fernando Trueba,0.000165646324983148
13916,Jonathan Bernstein,0.00016561544657840198
5937,Saunder Jurriaans,0.0001654544051182963
23801,Anne-Dominique Toussaint,0.00016535629760941483
8164,Sabir Khan,0.00016527201331926144
1554,Maurizio Costanzo,0.00016519468745971027
778,Leonard Nimoy,0.00016518738409447984
1442,Miklós Rózsa,0.0001651800716961958
21653,Guido De Angelis,0.00016513096528834287
5667,Graham Greene,0.00016511609739419726
4775,Bridget Moynahan,0.00016499438561464727
10152,Björn Stein,0.0001649757104628416
10144,Måns Mårlind,0.0001649757104628416
11909,Jacinda Barrett,0.00016489586581158418
17661,Philippe Falardeau,0.00016478561099491135
11906,Laura Harring,0.00016472162867251454
27473,Nick Spicer,0.0001647020370082664
7222,Boaz Yakin,0.00016464618752978915
22006,Keiichi Suzuki,0.00016461883664162135
565,Ian Baker,0.00016460533550103604
18001,Ryôko Hirosue,0.00016459451495913206
1814,Lorenzo Semple Jr.,0.00016442229133252083
3952,Chris Morgan,0.00016434799692432672
35173,Dany Cooper,0.00016430310131024112
19476,Suresh Nair,0.000164263349635961
14618,Richard Graham,0.00016426273200128986
18241,Judah Lewis,0.00016425610569971208
3398,Michael McKean,0.00016425562431974795
4899,Walt Lloyd,0.00016421739593077265
17902,Alex Orlovsky,0.00016414842960977245
3770,John August,0.00016413193305823384
4566,Betty Thomas,0.00016402929469153785
15165,Peter Atkins,0.000163953891422278
36933,Aria Prayogi,0.00016388072858105428
13402,Krzysztof Piesiewicz,0.00016383712311234767
12319,Miroslav Ondrícek,0.00016381024358653963
3623,Alan B. McElroy,0.00016374845538990107
23261,Kristoffer Joner,0.00016372849563803436
5850,Eric Bernt,0.00016344416127697566
13439,Tammy Blanchard,0.00016334438684866286
896,Stanley Mann,0.00016319689425636584
28561,Murat Akdilek,0.0001629325860436059
23600,Yorgos Lanthimos,0.00016283450515497045
5763,Ramin Djawadi,0.00016282722916410836
14064,Dave Franco,0.00016280416181879066
25184,Johnny Flynn,0.0001627595785424988
8405,Randal Kleiser,0.0001627529177408776
9867,Matthew Bright,0.00016274703734185444
3814,Nick Hornby,0.00016274537332421939
9459,Peter Landesman,0.00016273934368517154
33356,Takuya Itô,0.00016273094043482415
13354,Angelo Barbagallo,0.00016252000626861774
8653,Powers Boothe,0.0001625081445088831
34748,David Matranga,0.00016249752772789464
10813,Guy de Maupassant,0.00016244895491539498
13053,Bill Sage,0.0001623905562345465
17678,Richard Lopez,0.00016230489035153132
9632,J.C. Spink,0.00016227735089364767
8720,Rory Aitken,0.0001622771980771102
7935,Olivier Martinez,0.00016212524801663495
10508,Amy Heckerling,0.00016206744737840576
20884,Richard Greatrex,0.00016196609670108118
6422,Bill Badalato,0.0001619096874980846
29922,Barry Atsma,0.00016181753605564177
19358,Yash Chopra,0.00016177547149700004
6776,Rosemarie DeWitt,0.0001617614847969971
27139,Tomas von Brömssen,0.0001617161050510447
266,Jerry Siegel,0.00016163724373859597
96,Lawrence Kasdan,0.00016157601855070134
4472,Amber Valletta,0.00016147706100493294
14543,Brahim Chioua,0.0001614497828002948
16476,John Schneider,0.00016140608211296783
4104,Michael Green,0.00016138414878675474
13825,Julie Walters,0.0001613552487421492
929,Joel Simon,0.0001612991305366253
4769,Scott Rosenberg,0.0001612864416119507
2531,Marc Forster,0.00016118009842012383
1636,David Warner,0.00016117539206979658
36127,Gaspard Ulliel,0.00016107127134865767
9853,Harmony Korine,0.00016099550809117372
17301,Bart Gavigan,0.00016094515889519159
3087,Scott Alexander,0.00016077373079082286
27191,Fons Merkies,0.0001607560463106698
9930,Bel Powley,0.00016069800380639508
5756,David Valdes,0.00016047792425198047
7051,Patrick Bauchau,0.00016046487962534058
43631,Keerthi Suresh,0.00016044934941004423
16269,James Wilson,0.00016022491130973938
9114,Tracy Letts,0.00016005089697426243
17535,Jaume Balagueró,0.000160010012275582
32144,Mamoru Oshii,0.0001598877469778435
9983,Dan Laustsen,0.00015962107041812625
33443,Dan Bush,0.00015960820926351222
1186,Linda Fiorentino,0.00015943672258336892
10099,Mark Williams,0.00015943567245286713
9921,Gugu Mbatha-Raw,0.00015939147773267795
19096,Hulk Hogan,0.00015925055047096782
19561,Harald Kügler,0.00015920120314821516
8261,Sacha Gervasi,0.00015911663147758008
25391,Vikram K. Kumar,0.0001589432205818917
354,Michael Radford,0.00015892591772859126
15178,Lisa M. Hansen,0.00015871128814241254
12715,Affonso Beato,0.00015859598229788668
1045,Douglas Slocombe,0.00015858764923301806
34435,Xiaogang Feng,0.00015857246898285884
2597,John Ridley,0.00015854436047967998
14861,Michiel Huisman,0.00015853374020578665
43910,Julian Assange,0.00015842747168560677
7893,Scott Anderson,0.0001583836663011693
2214,Naomie Harris,0.00015834103190795682
34325,Satoshi Tsumabuki,0.00015827761428207151
751,Gregory Peck,0.00015827386610151322
33517,Will Gilbey,0.00015826666106854662
12696,Mary-Kate Olsen,0.0001582615534184488
34664,Alan Canant,0.00015823759718966985
8290,Bob Odenkirk,0.00015821277982906043
12821,Patrice Leconte,0.00015814735634851247
19917,Robbie Ryan,0.00015807768810850226
8887,Gene Quintano,0.00015804507309524052
8452,Lorelei Linklater,0.00015790564270468376
33244,Lars Jönsson,0.00015787452180075003
13960,Louis Koo,0.00015781739388000135
7355,Anthony Minghella,0.0001577865460477136
10496,Frank E. Flowers,0.00015774535296521203
39322,Shogo Tomiyama,0.00015771389394213226
13087,Saffron Burrows,0.00015764687475997114
6535,Larry Stuckey,0.00015751168024804728
14562,Henry Thomas,0.00015749865850952022
34634,Jung-min Hwang,0.0001574142692977457
15596,Will Packer,0.00015740354437470473
24689,Çetin Tekindor,0.00015740052572161403
6661,James Ward Byrkit,0.0001572766197031051
9287,Eduardo Sacheri,0.00015723925124516849
6076,Daniel Grodnik,0.00015716448452678735
4597,Eric Heisserer,0.000157113371181348
15148,Keegan DeWitt,0.0001570542435268431
4382,Kurt Wimmer,0.00015700692097973899
10115,Don McKellar,0.0001569507759880779
15837,Samuel Fuller,0.00015693662961578937
785,Peter Weller,0.0001568730333245803
1013,William Daniels,0.0001568724243082442
8116,Erin Moriarty,0.00015683511537932442
4268,Ben Gazzara,0.00015663397788620535
3550,Michael Cristofer,0.00015663150701966864
32265,Annette Focks,0.0001566243772812747
11338,Henry Rollins,0.00015656311312887045
33246,Lukas Moodysson,0.00015648749352313622
4779,Steve Tisch,0.0001564559624129231
8629,Brian Reitzell,0.00015645269086339122
800,Ernie Hudson,0.00015638618195096797
23560,Paul Mezey,0.00015634257212053355
27122,John Ledford,0.0001563165423008654
8494,Rob Lowe,0.00015626055529408973
36597,Nora-Jane Noone,0.00015625027440392312
6248,Eugenio Mira,0.0001562461070308217
4870,H.B. Halicki,0.00015619157578595583
31993,Füsun Demirel,0.00015612455270328348
7543,Taron Egerton,0.0001560991546230465
5975,Henry Cavill,0.0001559241820666961
16862,James Harris,0.00015590912683977428
7807,Sebastian Gutierrez,0.00015588106503560003
4837,Gregory Poirier,0.00015580985067495043
4822,Larry Charles,0.00015575758985753108
1595,Herbert Lom,0.00015558461210913636
8018,Mark Amin,0.00015554955289425338
6093,Sean McNamara,0.0001555122884717007
9057,Daniel Dae Kim,0.00015545708631989604
27792,Sandeep Srivastava,0.00015540404735782338
22237,Christopher Collet,0.00015539805764252948
6356,Christopher Reeve,0.00015538524628855066
1922,Alfonso Arau,0.0001553832710548111
28573,Adam Devine,0.00015530192290699732
4168,Chris Klein,0.00015526895440545708
5359,Aleksandr Baluev,0.00015519502000585497
35475,Csaba Pindroch,0.00015513782079208498
7797,Christopher Eberts,0.00015508279842164612
3631,Guillermo Navarro,0.00015497236213506875
22853,Mike Munn,0.00015494048624287382
18882,America Olivo,0.00015489690979483904
10092,Joel B. Michaels,0.0001546603608352446
4893,Michael Lerner,0.0001546462102395502
582,Lowell Ganz,0.00015462273157529027
23991,Olivier Gourmet,0.00015454569877324374
349,Irene Papas,0.0001543547629849108
